idx,AirQualityStation,img_path,s5p_path,Countrycode,Altitude,PopulationDensity,rural,suburban,urban,traffic,industrial,background,no2,o3,pm10,Latitude,Longitude,Temp_3yr,Wind_3yr,Precip_3yr,RH_3yr,Stability_3yr,urban_clc,traffic_clc,rural_clc,num_roads_500m,num_buildings_500m,num_factory_500m,num_industrial_landuse_500m,num_roads_1km,num_buildings_1km,num_factory_1km,num_industrial_landuse_1km,SolarRad_3yr,ClearSkyRad_3yr,Dewpoint_3yr,SkinTemp_3yr,TempRange_3yr,SpecHumidity_3yr,CloudAmt_3yr,year,month,ship_density_1km,ship_density_5km,ship_density_10km
107,STA-BG0058A,STA-BG0058A/S2A_MSIL2A_20200513T092031_N0214_R093_T34TFM_20200513T121338.npy,STA-BG0058A/l3_mean_europe_2018_2020_005dg.netcdf,BG,414.0,47.6,0,0,1,0,0,1,19.88264548,47.6689387,39.29340176,42.00193,23.09782,9.363759124087592,1.4971715328467152,1.7482116788321167,73.0237591240876,0.4562591240875912,1,0,0,131,142,0,9,375,565,0,10,3.95908137254902,5.288372549019607,3.710096153846154,9.06798076923077,10.25125,6.086442307692308,59.2671568627451,2020,5,0.0,0.0,0.0
108,STA.IT1340A,STA.IT1340A/S2B_MSIL2A_20200722T100559_N0214_R022_T32TPR_20200722T141538.npy,STA.IT1340A/l3_mean_europe_2018_2020_005dg.netcdf,IT,30.0,318.0,0,0,1,1,0,0,29.69503002,54.78630262,29.73487032,45.4,11.28611,13.841925182481752,1.448266423357664,2.464689781021898,72.32361313868613,0.6238503649635037,1,0,0,268,788,1,2,657,2452,2,5,3.847456862745098,4.991529411764706,8.318365384615385,13.382019230769233,8.805961538461538,7.617596153846154,59.87058823529412,2020,7,0.0,0.0,0.0
109,STA.IT0839A,STA.IT0839A/S2A_MSIL2A_20190914T102021_N0213_R065_T32TNR_20190914T140933.npy,STA.IT0839A/l3_mean_europe_2018_2020_005dg.netcdf,IT,79.0,205.7,0,1,0,0,0,1,25.82496376,48.88994349,33.35359112,45.36722,9.705,14.301706204379563,1.4861678832116787,2.732372262773723,72.00677919708029,0.7579653284671531,1,0,0,150,564,0,0,373,1620,0,3,3.859582352941176,4.996377450980392,8.915576923076923,13.758173076923075,8.789711538461539,7.93076923076923,57.892647058823535,2019,9,0.0,0.0,0.0
110,STA.DE_DEHE045,STA.DE_DEHE045/S2B_MSIL2A_20200807T102559_N0214_R108_T32UMA_20200807T132026.npy,STA.DE_DEHE045/l3_mean_europe_2018_2020_005dg.netcdf,DE,209.0,155.0,0,0,1,0,0,1,17.08049989,53.64703035,17.36433046,49.67251,9.00198,11.185720802919707,2.524589416058394,1.891852189781022,76.91797445255474,0.286970802919708,1,0,0,203,1354,2,2,768,4352,4,3,3.300625490196078,4.649396078431373,6.75798076923077,11.064134615384615,9.30125,6.672884615384616,67.97519607843138,2020,8,0.0,0.0,0.0
114,STA-RO0075A,STA-RO0075A/S2B_MSIL2A_20200829T093039_N0214_R136_T34TFS_20200829T115846.npy,STA-RO0075A/l3_mean_europe_2018_2020_005dg.netcdf,RO,350.0,106.4,0,1,0,0,0,1,38.56147381,22.84784478,27.62620879,46.76543,23.55026,10.552874087591242,1.8901277372262768,2.0416514598540143,76.5616788321168,0.4829379562043795,1,0,0,73,352,0,3,440,1323,0,4,3.614890196078431,4.918439215686274,5.763942307692308,10.461730769230767,10.24673076923077,6.597211538461538,63.39058823529412,2020,8,0.0,0.0,0.0
116,STA-PT02018,STA-PT02018/S2A_MSIL2A_20200718T112121_N0214_R037_T29TNE_20200718T123331.npy,STA-PT02018/l3_mean_europe_2018_2020_005dg.netcdf,PT,32.0,221.0,0,1,0,0,0,1,10.92762596,51.95682065,21.84800363,40.58972,-8.67056,15.44612226277372,1.6059397810218978,2.930346715328467,80.06842153284671,0.1631751824817518,0,0,1,32,3,0,0,450,278,1,0,4.488666666666667,5.572801960784314,11.77298076923077,15.870961538461538,7.977115384615384,8.781634615384615,44.66882352941177,2020,7,0.0,503.89470279589295,460.691227027469
117,STA.IT1423A,STA.IT1423A/S2A_MSIL2A_20200803T100031_N0214_R122_T33TVH_20200803T114800.npy,STA.IT1423A/l3_mean_europe_2018_2020_005dg.netcdf,IT,4.0,259.7,0,0,1,0,0,1,12.51997717,21.62248858,25.72054795,42.45639,14.23472,17.59213503649635,2.975155109489051,1.963220802919708,70.70692518248174,0.2136587591240876,0,0,1,181,321,0,1,869,1283,0,6,4.220877450980392,5.191288235294118,12.143942307692308,18.073365384615386,3.608846153846154,9.37173076923077,58.270490196078434,2020,8,14.770699232816696,350.48331845927584,91.43029323915306
120,STA-LT00044,STA-LT00044/S2A_MSIL2A_20200807T094041_N0214_R036_T34UFF_20200807T110442.npy,STA-LT00044/l3_mean_europe_2018_2020_005dg.netcdf,LT,73.0,71.8,0,0,1,0,0,1,12.70740412,49.05642061,22.58247153,54.88361,23.83583,7.884379562043795,1.5573266423357663,1.9170529197080293,86.16653284671531,0.2424361313868613,1,0,0,28,120,0,3,158,575,0,4,3.012398039215686,4.204880392156863,5.261442307692308,7.572115384615385,7.869038461538461,6.282884615384615,69.32245098039216,2020,8,0.0,0.0,0.0
123,STA_ES0824A,STA_ES0824A/S2B_MSIL2A_20200623T112119_N0214_R037_T29TQJ_20200623T143258.npy,STA_ES0824A/l3_mean_europe_2018_2020_005dg.netcdf,ES,218.0,97.0,0,1,0,0,1,0,10.9453439,46.21489411,21.40835145,43.3069,-5.7057,14.067992700729928,2.959397810218978,3.2880018248175182,79.52352189781021,0.3655383211678831,0,0,1,150,211,0,4,482,1458,0,5,3.701847058823529,5.31311274509804,10.461538461538462,14.585865384615383,7.092307692307693,8.275,62.13127450980392,2020,6,0.0,0.0,0.0
124,STA-FR07054,STA-FR07054/S2A_MSIL2A_20200318T104021_N0214_R008_T31TEK_20200318T113132.npy,STA-FR07054/l3_mean_europe_2018_2020_005dg.netcdf,FR,629.0,45.4,0,0,1,0,0,1,13.22594075,52.60761926,12.09683941,45.039,3.887,9.025246350364965,1.6312956204379565,2.1951642335766426,79.05191605839416,0.1985218978102189,1,0,0,321,1695,0,0,1080,5165,0,0,3.7409666666666666,5.187858823529412,4.994903846153846,9.24701923076923,9.681153846153846,6.430000000000001,63.225686274509805,2020,3,0.0,0.0,0.0
126,STA.IT0459A,STA.IT0459A/S2B_MSIL2A_20200729T100029_N0214_R122_T33TUJ_20200729T134154.npy,STA.IT0459A/l3_mean_europe_2018_2020_005dg.netcdf,IT,15.0,240.8,0,1,0,0,0,1,29.44777482,42.90567812,25.68135633,43.59889,13.34194,15.096313868613136,2.544279197080292,2.0227189781021897,73.8895894160584,0.3715693430656934,0,0,1,20,25,0,2,100,285,0,4,4.114972549019607,5.098534313725491,9.92701923076923,15.357692307692307,8.41798076923077,8.23423076923077,46.40666666666666,2020,7,0.0,0.0,9.571317844638791
127,STA.IT1871A,STA.IT1871A/S2B_MSIL2A_20200821T100559_N0214_R022_T32TQR_20200821T130423.npy,STA.IT1871A/l3_mean_europe_2018_2020_005dg.netcdf,IT,12.0,445.9,0,1,0,0,1,0,23.16912488,56.00069648,31.98882682,45.22667,11.66583,15.51132299270073,2.016505474452555,1.9619799270072995,73.0444799270073,0.4105383211678831,1,0,0,311,797,8,1,841,2215,10,10,3.847456862745098,4.991529411764706,9.958846153846157,15.747596153846152,9.20221153846154,8.138173076923078,59.87058823529412,2020,8,0.0,0.0,0.0
128,STA-CH0046A,STA-CH0046A/S2A_MSIL2A_20190219T103051_N0211_R108_T31TGM_20190219T133225.npy,STA-CH0046A/l3_mean_europe_2018_2020_005dg.netcdf,CH,422.0,2046.8,0,1,0,0,0,1,18.68632239,53.71776505,16.69889233,46.1956,6.21125,9.955383211678832,1.5152007299270072,3.161213503649635,75.65742700729928,0.7240967153284672,1,0,0,152,800,0,2,708,3190,0,3,3.6824676470588233,5.186056862745098,5.429134615384616,9.233365384615384,8.603461538461538,6.668269230769231,66.84676470588235,2019,2,0.0,0.0,0.0
131,STA-RO0071A,STA-RO0071A/S2B_MSIL2A_20200823T090559_N0214_R050_T35TMK_20200823T110634.npy,STA-RO0071A/l3_mean_europe_2018_2020_005dg.netcdf,RO,30.0,314.7,0,1,0,0,0,1,25.90245352,45.1017735,29.70774086,44.34922,26.03083,13.132764598540149,2.158941605839416,1.6631751824817518,70.24928832116788,0.3160401459854015,1,0,0,85,424,0,0,472,1249,0,3,3.917946078431372,4.987842156862746,6.657596153846153,13.613461538461538,11.323173076923077,6.666634615384615,58.45088235294117,2020,8,0.0,0.0,0.0
132,STA_ES1549A,STA_ES1549A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SWF_20200719T134605.npy,STA_ES1549A/l3_mean_europe_2018_2020_005dg.netcdf,ES,97.0,80.3,0,0,1,0,0,1,16.94382022,63.66288361,29.97745051,36.76972,-2.81097,16.440866788321166,2.775483576642336,0.7503558394160584,62.07464416058394,0.2324999999999999,1,0,0,554,864,0,0,2687,5861,0,2,4.9954921568627455,5.624214705882353,7.917788461538462,17.80807692307692,9.762115384615385,7.598076923076923,33.14019607843137,2020,7,0.0,0.0,203.3690649426232
136,STA-TR540141,STA-TR540141/S2B_MSIL2A_20200807T084559_N0214_R107_T36TTL_20200807T111514.npy,STA-TR540141/l3_mean_europe_2018_2020_005dg.netcdf,TR,31.0,206.8,0,0,1,0,0,1,38.23295799,27.58900479,59.30788089,40.76684,30.39385,15.11330291970803,1.635337591240876,2.190866788321168,75.72618613138685,0.3285766423357664,1,0,0,737,25,0,0,2490,277,0,1,4.2180245098039215,5.521521568627451,10.242307692307692,15.073173076923077,8.086730769230769,8.46076923076923,54.89970588235295,2020,8,0.0,0.0,0.0
138,STA-RS0031A,STA-RS0031A/S2B_MSIL2A_20200921T094039_N0214_R036_T34TCR_20200921T120812.npy,STA-RS0031A/l3_mean_europe_2018_2020_005dg.netcdf,RS,81.0,157.4,0,0,1,0,0,1,16.37831231,55.77512715,30.02726305,62.24337,25.74387,4.589160583941607,1.1178193430656935,2.2685310218978105,88.63231751824817,0.2350821167883211,1,0,0,146,450,0,0,618,1358,0,0,2.5153049019607843,3.648176470588235,2.342019230769231,4.563076923076923,6.033942307692308,5.424230769230769,71.72901960784313,2020,9,0.0,0.0,0.0
139,STA_ES1910A,STA_ES1910A/S2B_MSIL2A_20200820T103629_N0214_R008_T31TDF_20200820T133254.npy,STA_ES1910A/l3_mean_europe_2018_2020_005dg.netcdf,ES,25.0,718.7,0,1,0,0,0,1,14.84634965,57.01894421,17.75988024,41.3031,1.9915,15.788193430656936,2.3325182481751825,2.3164051094890508,72.33592153284673,0.3286861313868613,1,0,0,160,103,0,0,696,327,0,0,4.518106862745098,5.420632352941176,10.28403846153846,16.62125,9.305480769230767,8.589903846153847,48.80911764705882,2020,8,0.0,1.7633247858082706,41.97123602440115
145,STA.DE_DEBB007,STA.DE_DEBB007/S2A_MSIL2A_20200816T101031_N0214_R022_T33UUT_20200816T130108.npy,STA.DE_DEBB007/l3_mean_europe_2018_2020_005dg.netcdf,DE,89.0,54.7,0,1,0,0,0,1,13.83871007,56.93208892,20.32652284,51.46273,13.5268,11.097536496350369,2.9616058394160585,1.4658576642335766,74.96660583941605,0.168257299270073,1,0,0,175,1551,0,4,361,2841,2,27,3.0396843137254903,4.255108823529412,6.242500000000001,10.944423076923076,9.136442307692308,6.397884615384616,67.97892156862746,2020,8,0.0,0.0,0.0
146,STA-FR20077,STA-FR20077/S2A_MSIL2A_20200805T104031_N0214_R008_T31TFL_20200805T112609.npy,STA-FR20077/l3_mean_europe_2018_2020_005dg.netcdf,FR,184.0,576.2,0,0,1,0,0,1,19.84233136,42.26705594,14.86922811,45.99011,4.71557,12.632883211678832,2.3715510948905107,2.0680383211678834,75.00299270072992,0.3093613138686132,1,0,0,208,1917,0,1,894,6031,0,3,3.845349019607843,5.150435294117647,7.862115384615384,12.41,10.245480769230769,7.214230769230769,61.43892156862745,2020,8,0.0,87.19858795513865,45.05836958715056
149,STA_ES1599A,STA_ES1599A/S2B_MSIL2A_20200727T105619_N0214_R094_T30TWN_20200727T144035.npy,STA_ES1599A/l3_mean_europe_2018_2020_005dg.netcdf,ES,225.0,360.7,1,0,0,0,0,1,3.941872982,74.88737864,12.60632586,43.25056,-2.155,14.82897810218978,3.0647718978102194,3.883275547445255,80.8247810218978,0.1246350364963502,0,0,1,0,11,0,0,12,120,0,0,3.728628431372549,5.227002941176471,11.640769230769232,15.658942307692309,4.465673076923077,8.898365384615385,72.38117647058823,2020,7,0.0,65.43028129637241,37.755107964890506
151,STA.06.198,STA.06.198/S2B_MSIL2A_20200108T095309_N0213_R079_T33TWN_20200108T111854.npy,STA.06.198/l3_mean_europe_2018_2020_005dg.netcdf,AT,276.0,80.9,0,1,0,0,0,1,15.31062029,47.02030693,21.14813185,47.04735,16.07905,11.294689781021898,2.175264598540146,2.2409580291970803,76.66340328467153,0.4337499999999999,1,0,0,201,1011,0,0,516,2376,2,4,3.5604617647058823,4.75678137254902,6.715576923076923,11.271923076923075,9.761826923076924,6.864134615384615,63.18323529411765,2020,1,0.0,0.0,0.0
152,STA-FR29439,STA-FR29439/S2A_MSIL2A_20200805T104031_N0214_R008_T31TFL_20200805T112609.npy,STA-FR29439/l3_mean_europe_2018_2020_005dg.netcdf,FR,520.0,160.6,0,1,0,0,0,1,14.09338058,59.45243107,15.89480953,45.48178,4.42967,11.19588503649635,2.366231751824817,1.8157572992700728,75.55295620437957,0.2413412408759124,1,0,0,318,1914,0,0,590,3625,7,3,3.845349019607843,5.150435294117647,6.519326923076923,11.267596153846153,10.16798076923077,6.797403846153846,61.43892156862745,2020,8,0.0,0.0,0.0
154,STA-TR220141,STA-TR220141/S2A_MSIL2A_20200818T090601_N0214_R050_T35TMG_20200818T115313.npy,STA-TR220141/l3_mean_europe_2018_2020_005dg.netcdf,TR,41.0,70.0,0,0,1,0,0,1,19.22920877,15.85406992,44.40492406,41.65921,26.58503,14.883056569343069,2.6930474452554742,1.6001551094890512,72.52925182481752,0.1607846715328467,1,0,0,365,424,2,2,1717,1403,3,5,4.295310784313725,5.31828431372549,8.721634615384614,15.423942307692307,11.982788461538462,7.539134615384616,52.03745098039215,2020,8,0.0,0.0,0.0
157,STA.DE_DEMV004,STA.DE_DEMV004/S2B_MSIL2A_20200807T102559_N0214_R108_T32UPE_20200807T122941.npy,STA.DE_DEMV004/l3_mean_europe_2018_2020_005dg.netcdf,DE,17.0,63.6,1,0,0,0,0,1,6.591002029,59.14277534,16.93855819,53.81777,12.06471,10.1289598540146,4.11515510948905,1.6170437956204382,82.76081204379562,0.173978102189781,0,0,1,39,305,0,1,47,335,0,1,3.0503705882352943,4.287549019607843,7.184038461538462,10.173076923076923,6.0194230769230765,6.743173076923076,67.90941176470588,2020,8,0.0,0.0,0.0
158,STA.DE_DESL003,STA.DE_DESL003/S2B_MSIL2A_20200422T103619_N0214_R008_T32ULV_20200422T140230.npy,STA.DE_DESL003/l3_mean_europe_2018_2020_005dg.netcdf,DE,185.0,426.9,0,0,1,0,1,0,17.45673258,50.63960399,17.29140571,49.35786,6.73354,10.13124087591241,2.810921532846716,2.1959215328467154,79.96398722627737,0.2233576642335766,1,0,0,232,1620,0,1,522,3127,7,4,3.290438235294118,4.713590196078432,6.504519230769231,10.012115384615385,8.526250000000001,6.641634615384616,68.28862745098039,2020,4,0.0,50.83274846775457,28.21640446374344
160,STA_ES1943A,STA_ES1943A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TVK_20200910T135152.npy,STA_ES1943A/l3_mean_europe_2018_2020_005dg.netcdf,ES,605.0,827.3,0,0,1,1,0,0,52.52931054,51.36999999,23.34223667,40.3847,-3.7186,13.865565693430655,2.338649635036496,1.4459671532846716,64.29752737226278,0.2772810218978102,0,0,1,238,810,0,0,1242,4298,0,1,4.694886274509804,5.665847058823529,5.6047115384615385,14.484903846153848,12.787307692307694,6.406346153846154,47.62950980392157,2020,9,0.0,0.0,0.0
161,STA.IT1071A,STA.IT1071A/S2B_MSIL2A_20201119T101319_N0214_R022_T32TPP_20201119T120649.npy,STA.IT1071A/l3_mean_europe_2018_2020_005dg.netcdf,IT,16.0,172.9,0,1,0,0,0,1,23.20668058,42.0390919,24.1965812,43.71306,10.77167,16.27779197080292,2.503020072992701,1.9781934306569344,72.28876824817517,0.3193613138686131,0,0,1,158,1152,0,2,718,4762,1,4,4.223726470588235,5.1666333333333325,10.878076923076922,16.913942307692306,8.727307692307692,8.615192307692308,44.85833333333333,2020,11,0.0,0.0,0.0
163,STA-FR33212,STA-FR33212/S2A_MSIL2A_20190219T103051_N0211_R108_T31TGM_20190219T133225.npy,STA-FR33212/l3_mean_europe_2018_2020_005dg.netcdf,FR,426.0,178.9,0,0,1,0,0,1,16.95416717,57.58646616,16.04295326,46.19364,6.21453,9.955383211678832,1.5152007299270072,3.161213503649635,75.65742700729928,0.7240967153284672,1,0,0,141,1079,0,1,752,3428,0,2,3.6824676470588233,5.186056862745098,5.429134615384616,9.233365384615384,8.603461538461538,6.668269230769231,66.84676470588235,2019,2,0.0,0.0,0.0
170,STA-CH0004R,STA-CH0004R/S2B_MSIL2A_20200807T102559_N0214_R108_T31TGN_20200807T132026.npy,STA-CH0004R/l3_mean_europe_2018_2020_005dg.netcdf,CH,1136.0,248.1,1,0,0,0,0,1,5.794002718,85.2679241,7.480536983,47.0495,6.97915,9.223704379562044,2.337390510948905,3.1266149635036498,81.24995437956206,0.4832664233576641,0,0,1,12,28,0,0,20,121,0,0,3.5650931372549017,4.963908823529412,5.889423076923077,9.060192307692308,7.943365384615385,6.804711538461539,65.92186274509804,2020,8,0.0,0.0,0.0
171,STA-TR170221,STA-TR170221/S2A_MSIL2A_20200716T085601_N0214_R007_T35TME_20200716T120405.npy,STA-TR170221/l3_mean_europe_2018_2020_005dg.netcdf,TR,82.0,55.6,0,0,1,0,1,0,15.44086503,49.97281071,54.19706027,40.02925,27.0498,14.833147810218977,2.985310218978102,1.608029197080292,73.75847627737225,0.1578284671532846,1,0,0,413,1238,0,1,1679,3697,0,2,4.379614705882354,5.407549019607844,9.199423076923075,15.190865384615384,10.383942307692308,7.923461538461538,45.863431372549016,2020,7,0.0,0.0,0.0
181,STA-LT00023,STA-LT00023/S2B_MSIL2A_20200815T095039_N0214_R079_T34VEH_20200815T120650.npy,STA-LT00023/l3_mean_europe_2018_2020_005dg.netcdf,LT,67.0,31.6,0,0,1,0,1,0,8.649139931,56.50536864,29.68564325,56.30972,22.33139,7.856277372262773,3.11632299270073,1.5237043795620435,83.53205291970804,0.1938047445255474,1,0,0,44,351,0,2,246,1897,0,7,2.913303921568627,4.084830392156863,4.848076923076923,7.416826923076924,7.617307692307692,6.033076923076924,69.47509803921568,2020,8,0.0,0.0,0.0
184,STA.IT1427A,STA.IT1427A/S2A_MSIL2A_20200905T101031_N0214_R022_T32TNK_20200905T130252.npy,STA.IT1427A/l3_mean_europe_2018_2020_005dg.netcdf,IT,511.0,39.3,0,0,1,0,0,1,16.55624768,47.31128437,18.62026759,40.31889,9.32889,15.318996350364962,2.9450182481751823,1.4818613138686132,71.71660583941605,0.0959580291970803,1,0,0,549,643,0,0,1486,1696,0,2,4.523535294117647,5.484099019607843,9.182115384615384,16.36355769230769,10.402403846153844,7.95423076923077,46.20529411764706,2020,9,0.0,0.0,0.0
185,STA_PL0209A,STA_PL0209A/S2A_MSIL2A_20200816T101031_N0214_R022_T33UWU_20200816T130108.npy,STA_PL0209A/l3_mean_europe_2018_2020_005dg.netcdf,PL,22.0,63.4,0,0,1,0,0,1,21.98368373,44.42885138,26.736645,52.73821,15.22867,10.726916058394162,3.015666058394161,1.4380839416058393,76.30609489051096,0.1465510948905109,1,0,0,146,1698,0,9,695,3985,0,10,2.998055882352941,4.212591176470588,6.0925,10.591923076923075,8.837307692307693,6.335480769230769,68.375,2020,8,0.0,0.0,0.0
188,STA.IT1519A,STA.IT1519A/S2A_MSIL2A_20200620T102031_N0214_R065_T32TMQ_20200620T131229.npy,STA.IT1519A/l3_mean_europe_2018_2020_005dg.netcdf,IT,392.0,85.4,1,0,0,0,0,1,8.67102504,49.13854545,21.68406593,44.4122,8.1695,12.79719890510949,1.555264598540146,2.465821167883212,73.70914233576643,0.5702189781021898,1,0,0,106,510,0,0,142,875,0,0,3.994336274509804,5.08812156862745,7.653846153846154,12.85125,9.889903846153846,7.469038461538461,55.01205882352941,2020,6,0.0,0.0,0.0
190,STA_PL0518A,STA_PL0518A/S2B_MSIL2A_20200822T094039_N0214_R036_T34UEA_20200822T115325.npy,STA_PL0518A/l3_mean_europe_2018_2020_005dg.netcdf,PL,223.0,85.8,0,0,1,0,0,1,11.12894608,50.93919136,29.43227476,49.74489,21.45462,8.38390510948905,1.8028558394160583,2.17793795620438,82.71563868613138,0.3498905109489051,0,0,1,12,270,0,0,207,1987,0,10,3.1576049019607844,4.559357843137256,5.023846153846154,8.188653846153846,8.898846153846154,6.36625,69.05058823529411,2020,8,0.0,0.0,0.0
193,STA_ES1831A,STA_ES1831A/S2A_MSIL2A_20200825T104031_N0214_R008_T31SCD_20200825T151314.npy,STA_ES1831A/l3_mean_europe_2018_2020_005dg.netcdf,ES,12.0,257.0,1,0,0,0,0,1,8.28825055,66.77973004,17.94006777,38.9358,1.43291,19.32827554744525,4.080456204379562,1.331441605839416,74.32921532846716,0.0209945255474452,0,0,1,51,119,0,1,162,585,0,4,4.814369607843137,5.52884705882353,14.873942307692309,20.511826923076924,2.3985576923076923,10.925673076923076,39.05617647058824,2020,8,1.0728097446262836,1603.63725907794,346.9001679264728
195,STA_ES1246A,STA_ES1246A/S2A_MSIL2A_20200825T104031_N0214_R008_T31SCD_20200825T151314.npy,STA_ES1246A/l3_mean_europe_2018_2020_005dg.netcdf,ES,25.0,257.0,0,0,1,0,1,0,16.73214579,71.33961238,20.57410098,38.91503,1.41542,19.32827554744525,4.080456204379562,1.331441605839416,74.32921532846716,0.0209945255474452,0,0,1,34,129,0,2,427,1010,0,3,4.814369607843137,5.52884705882353,14.873942307692309,20.511826923076924,2.3985576923076923,10.925673076923076,39.05617647058824,2020,8,0.130716907326132,1203.9656114546146,366.91039175129424
196,STA.IT0706A,STA.IT0706A/S2A_MSIL2A_20190914T102021_N0213_R065_T32TNR_20190914T140933.npy,STA.IT0706A/l3_mean_europe_2018_2020_005dg.netcdf,IT,123.0,2078.5,0,0,1,0,0,1,33.92225079,46.61347584,32.11994305,45.48278,9.3275,14.04133211678832,1.269744525547445,2.9190145985401457,72.98404197080293,0.7529379562043795,1,0,0,159,323,1,5,456,881,7,11,3.859582352941176,4.996377450980392,8.942115384615384,13.416538461538462,8.900865384615384,7.991923076923077,57.892647058823535,2019,9,0.0,0.0,0.0
197,STA-PT03071,STA-PT03071/S2A_MSIL2A_20200830T113321_N0214_R080_T29SMC_20200830T142737.npy,STA-PT03071/l3_mean_europe_2018_2020_005dg.netcdf,PT,32.0,1010.7,0,0,1,0,0,1,30.43117695,53.38159369,18.4438388,38.76889,-9.10806,15.979206204379562,3.991660583941606,1.7494981751824816,80.6355291970803,0.0819069343065693,1,0,0,243,569,0,3,1290,2749,0,15,4.795638235294118,5.709622549019607,12.693846153846154,16.69375,6.425000000000001,9.323365384615384,54.77156862745098,2020,8,0.0,148.70029798498004,285.45255296239804
198,STA-FR16060,STA-FR16060/S2A_MSIL2A_20200713T103031_N0214_R108_T32TLT_20200713T132504.npy,STA-FR16060/l3_mean_europe_2018_2020_005dg.netcdf,FR,247.0,217.6,0,1,0,0,0,1,19.27660334,49.51590179,17.65770295,47.59491,7.56818,9.878448905109488,1.971569343065693,2.84875,81.91477189781021,0.5098631386861313,1,0,0,92,778,0,1,613,4436,3,9,3.5650931372549017,4.963908823529412,6.632499999999999,9.540673076923078,8.919326923076923,6.989134615384615,65.92186274509804,2020,7,0.9901845455169678,871.6715326757835,597.3090237455813
199,STA.DE_DEBY089,STA.DE_DEBY089/S2B_MSIL2A_20200913T101629_N0214_R065_T32UPU_20200913T131152.npy,STA.DE_DEBY089/l3_mean_europe_2018_2020_005dg.netcdf,DE,513.0,4721.9,0,1,0,0,0,1,19.86750471,53.74354877,15.56244782,48.17319,11.64804,9.34456204379562,1.182965328467153,3.286240875912409,82.77764598540146,0.5674361313868613,0,0,1,38,231,0,4,134,817,0,10,3.3672117647058823,4.736825490196079,6.337403846153847,8.949326923076923,8.714423076923076,6.982019230769231,69.34098039215687,2020,9,0.0,0.0,0.0
200,STA_ES1567A,STA_ES1567A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TVK_20200910T135152.npy,STA_ES1567A/l3_mean_europe_2018_2020_005dg.netcdf,ES,640.0,827.3,0,0,1,1,0,0,35.11345555,50.3675253,19.92794033,40.3397,-3.7545,13.865565693430655,2.338649635036496,1.4459671532846716,64.29752737226278,0.2772810218978102,0,0,1,166,351,0,0,777,1312,0,2,4.694886274509804,5.665847058823529,5.6047115384615385,14.484903846153848,12.787307692307694,6.406346153846154,47.62950980392157,2020,9,0.0,0.0,0.0
201,STA.IT2075A,STA.IT2075A/S2A_MSIL2A_20200408T101021_N0214_R022_T32TPQ_20200408T161405.npy,STA.IT2075A/l3_mean_europe_2018_2020_005dg.netcdf,IT,56.0,275.5,0,1,0,0,0,1,28.98628553,55.11847725,27.1627907,44.5,11.28611,14.856277372262774,1.9370620437956203,1.6475638686131386,70.49421532846716,0.4329105839416058,1,0,0,122,364,0,2,568,1992,1,7,4.037250980392157,5.046532352941177,8.708942307692308,15.08298076923077,10.648557692307692,7.5898076923076925,53.278431372549015,2020,4,0.0,0.0,0.0
